img_name,x1,y1,x2,y2
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/499.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/499.tif,32,40,68,64
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/522.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/501.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/498.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/498.tif,0,0,24,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/331.tif,16,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/425.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/147.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/147.tif,0,0,24,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/244.tif,16,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/192.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/383.tif,16,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/400.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/148.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/247.tif,16,20,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/427.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/37.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/37.tif,36,0,68,12
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/304.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/53.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/138.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/29.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/442.tif,12,20,56,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/249.tif,8,16,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/119.tif,16,12,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/277.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/94.tif,16,24,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/242.tif,16,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/101.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/126.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/176.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/35.tif,16,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/35.tif,24,44,60,60
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/291.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/97.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/444.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/444.tif,0,0,24,24
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/149.tif,0,0,20,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/149.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/351.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/278.tif,12,16,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/339.tif,12,8,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/420.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/281.tif,12,20,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/281.tif,0,4,16,24
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/186.tif,12,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/186.tif,40,40,64,60
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/161.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/161.tif,0,8,28,28
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/179.tif,16,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/254.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/117.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/117.tif,0,-4,28,28
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/117.tif,16,44,52,68
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/203.tif,8,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/203.tif,12,44,48,64
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/338.tif,8,20,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/521.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/516.tif,12,12,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/543.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/71.tif,16,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/236.tif,12,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/308.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/212.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/320.tif,12,12,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/68.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/68.tif,4,0,36,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/352.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/84.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/358.tif,8,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/153.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/32.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/86.tif,12,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/268.tif,16,12,48,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/268.tif,0,0,16,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/268.tif,24,-4,52,32
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/26.tif,12,24,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/240.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/56.tif,16,24,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/276.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/346.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/173.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/504.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/504.tif,0,0,28,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/61.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/127.tif,16,12,52,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/127.tif,0,8,16,36
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/460.tif,8,12,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/460.tif,24,0,64,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/38.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/363.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/263.tif,16,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/263.tif,12,0,56,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/41.tif,12,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/41.tif,0,28,20,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/201.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/201.tif,0,0,28,12
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/201.tif,0,36,16,56
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/503.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/289.tif,20,12,44,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/453.tif,8,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/206.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/206.tif,0,4,16,28
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/33.tif,16,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/171.tif,16,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/154.tif,16,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/154.tif,12,24,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/154.tif,0,44,20,64
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/518.tif,12,16,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/517.tif,12,16,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/286.tif,16,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/184.tif,16,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/260.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/260.tif,0,0,28,24
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/260.tif,20,0,52,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/411.tif,12,16,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/16.tif,16,16,52,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/16.tif,4,0,28,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/2.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/426.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/426.tif,0,0,16,28
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/545.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/414.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/108.tif,12,24,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/108.tif,20,0,64,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/108.tif,0,0,24,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/163.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/391.tif,16,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/177.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/177.tif,0,0,16,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/195.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/342.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/22.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/3.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/434.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/116.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/419.tif,12,24,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/435.tif,16,20,56,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/435.tif,0,24,16,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/27.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/151.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/20.tif,12,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/204.tif,12,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/130.tif,12,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/438.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/431.tif,12,16,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/431.tif,0,-4,24,24
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/421.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/421.tif,12,0,56,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/343.tif,16,24,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/76.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/76.tif,0,0,28,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/193.tif,16,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/197.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/197.tif,28,0,64,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/160.tif,16,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/160.tif,0,20,24,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/416.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/416.tif,0,0,28,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/416.tif,32,0,68,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/182.tif,16,16,56,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/182.tif,0,0,24,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/488.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/309.tif,16,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/309.tif,0,40,32,64
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/474.tif,12,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/492.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/318.tif,12,16,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/80.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/476.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/483.tif,12,16,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/114.tif,12,16,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/65.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/65.tif,24,0,60,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/65.tif,0,0,24,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/392.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/392.tif,0,32,12,60
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/429.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/89.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/372.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/395.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/39.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/39.tif,0,4,24,24
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/39.tif,0,40,20,60
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/227.tif,8,16,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/227.tif,0,36,16,56
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/464.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/340.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/235.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/235.tif,28,0,68,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/156.tif,28,0,64,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/156.tif,16,24,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/156.tif,0,0,20,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/156.tif,0,40,20,60
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/473.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/455.tif,8,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/406.tif,16,16,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/530.tif,12,16,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/267.tif,16,16,44,60
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/267.tif,0,16,12,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/368.tif,8,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/315.tif,12,12,48,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/315.tif,0,0,32,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/446.tif,8,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/380.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/91.tif,12,12,48,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/330.tif,16,16,56,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/330.tif,0,0,24,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/135.tif,12,20,48,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/135.tif,24,0,60,12
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/55.tif,16,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/422.tif,12,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/237.tif,12,16,56,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/237.tif,0,0,28,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/42.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/221.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/408.tif,12,16,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/408.tif,0,0,24,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/408.tif,0,24,16,52
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/404.tif,16,16,52,56
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/404.tif,0,12,16,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/321.tif,8,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/239.tif,12,20,48,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/239.tif,0,0,20,28
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/529.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/523.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/302.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/478.tif,12,16,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/269.tif,16,16,48,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/269.tif,0,0,28,16
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/269.tif,0,24,24,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/67.tif,16,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/113.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/145.tif,12,24,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/50.tif,12,20,52,48
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/328.tif,12,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/417.tif,16,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/54.tif,20,0,64,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/54.tif,16,20,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/54.tif,0,8,16,36
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/505.tif,12,20,56,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/202.tif,12,20,52,40
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/202.tif,0,0,20,20
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/296.tif,12,24,52,44
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/367.tif,12,20,52,48
